,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Price_orig,Terrace2,Province,Region
750,375000,Kortrijkstraat 58,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10665609,9700,375000,€375000,0,Oost-Vlaanderen,Flanders
751,373000,Kortrijkstraat 58,3,Not specified,Not specified,0,0,0,401,0,4,2023,0,0,1,0,0,2,Hyper equipped,0,10665608,9700,373000,€373000,0,Oost-Vlaanderen,Flanders
752,350000,Kortrijkstraat 58,3,Not specified,Not specified,0,0,0,330,0,3,2023,0,0,1,0,0,2,Hyper equipped,0,10665607,9700,350000,€350000,0,Oost-Vlaanderen,Flanders
753,344000,Kortrijkstraat 58,3,Not specified,Not specified,0,0,0,316,0,3,2023,0,0,1,0,0,2,Hyper equipped,0,10665606,9700,344000,€344000,0,Oost-Vlaanderen,Flanders
754,375000,Kortrijkstraat 58,3,Not specified,Not specified,0,0,0,429,0,4,2023,0,0,1,0,0,2,Hyper equipped,0,10665604,9700,375000,€375000,0,Oost-Vlaanderen,Flanders
755,620000,Onze-Lieve-Vrouwstraat 129B,4,C,280,0,0,0,500,0,0,1968,0,0,2,0,0,2,0,0,10665603,3040,620000,€620000,0,Vlaams-Brabant,Flanders
756,249000,Kortrijkstraat 58,2,C,241,0,1,20,0,0,2,2006,0,0,1,0,0,1,Installed,Gas,10665602,9800,249000,€249000,1,Oost-Vlaanderen,Flanders
757,1197000,Kortrijkstraat 58,8,Not specified,Not specified,0,0,0,538,0,2,1965,To be done up,0,4,0,0,5,0,Gas,10665600,9800,1197000,€1197000,0,Oost-Vlaanderen,Flanders
758,349000,Kortrijkstraat 58,3,B,104,0,0,0,194,0,2,1935,0,0,1,0,0,2,Installed,0,10665598,9800,349000,€349000,0,Oost-Vlaanderen,Flanders
759,259000,Komvest 1,3,C,207,0,0,0,0,0,0,0,Good,0,1,0,0,2,0,0,10665597,8310,259000,€259000,0,West-Vlaanderen,Flanders
760,749000,Pauwstraat 24,4,Not specified,Not specified,0,0,0,1050,0,4,2012,As new,0,1,0,0,2,Installed,0,10665591,9160,749000,€749000,0,Oost-Vlaanderen,Flanders
761,749000,Pauwstraat 24,4,Not specified,Not specified,0,0,0,1050,0,4,2012,As new,0,1,0,0,2,Installed,0,10665590,9080,749000,€749000,0,Oost-Vlaanderen,Flanders
762,525000,Michel Gillemanstraat 6,3,D,331,0,0,0,1730,0,4,1977,Good,0,2,0,0,0,Installed,0,10665587,9960,525000,€525000,0,Oost-Vlaanderen,Flanders
763,875000,H. Conciencelaan 70,3,A,94,0,1,134,0,0,2,2012,As new,0,2,0,1,3,0,Gas,10665584,8210,875000,€875000,1,West-Vlaanderen,Flanders
764,338000,Diestersteenweg 196,3,Not specified,Not specified,0,1,0,277,10,2,2023,Good,0,1,0,0,2,Installed,0,10665583,3510,338000,€338000,1,Limburg,Flanders
765,299000,Baron Ruzettelaan 411/01,3,C,242,0,0,0,108,0,0,0,0,0,1,0,0,1,0,0,10665581,8310,299000,€299000,0,West-Vlaanderen,Flanders
766,399500,Stationsstraat 97,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10665573,9170,399500,€399500,0,Oost-Vlaanderen,Flanders
767,55000,"Rue de l'Eglise, 1",2,G,698,0,0,0,0,0,2,0,To renovate,0,0,0,0,0,0,0,10665570,7300,55000,€55000,0,Hainaut,Wallonia
768,45000,"Rue de l'Eglise, 1",2,G,715,0,0,0,214,0,2,0,To restore,0,0,0,0,0,0,0,10665568,7300,45000,€45000,0,Hainaut,Wallonia
769,55000,"Rue de l'Eglise, 1",2,G,549,0,0,0,286,0,2,0,To renovate,0,0,1,0,0,0,0,10665566,7300,55000,€55000,0,Hainaut,Wallonia
770,55000,"Rue de l'Eglise, 1",2,G,575,0,0,0,212,0,2,0,To restore,0,0,0,0,0,0,0,10665564,7300,55000,€55000,0,Hainaut,Wallonia
771,459000,Stationsstraat 97,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10665558,9120,459000,€459000,0,Oost-Vlaanderen,Flanders
772,290000,Square Marie Louise 4/21,2,Not specified,Not specified,0,0,0,0,0,2,0,Good,0,1,0,0,0,Installed,0,10665556,1180,290000,€290000,0,Brussels Hoofdstedelijk Gewest,Brussels
773,105000,Rue de Courtrai 28,1,E,398,0,1,0,0,31,2,0,Just renovated,0,0,1,0,1,Semi equipped,Electric,10665555,7700,105000,€105000,1,Hainaut,Wallonia
774,219000,Avenue de l'Hopital Français 15,2,E,212,0,1,19,0,33,3,1962,0,0,1,0,0,1,Semi equipped,Electric,10665552,1000,219000,€219000,1,Brussels Hoofdstedelijk Gewest,Brussels
775,275000,rue du Monastère 12,2,G,517,0,0,0,0,20,2,1956,0,0,1,0,0,0,Installed,Gas,10665547,1040,275000,€275000,0,Brussels Hoofdstedelijk Gewest,Brussels
776,259000,Prinses Josephine Charlottelaan 72,3,C,253,0,1,0,0,0,3,1974,Just renovated,0,1,0,0,1,Installed,Fuel oil,10665546,9140,259000,€259000,1,Oost-Vlaanderen,Flanders
777,1589000,Bredabaan 260,10,C,211,0,1,0,4670,0,4,1977,As new,0,3,0,0,0,Hyper equipped,Gas,10665544,9140,1589000,€1589000,1,Oost-Vlaanderen,Flanders
778,299000,Bischoppenhoflaan 284,4,D,302,0,0,0,170,30,2,0,To renovate,0,1,0,0,2,Semi equipped,Gas,10665533,2100,299000,€299000,0,Antwerpen,Flanders
779,292500,Tiensesteenweg 227/101,3,A+,-20,0,1,47,0,0,2,2022,0,0,1,0,0,0,Installed,0,10665528,3870,292500,€292500,1,Limburg,Flanders
780,179000,Tiensesteenweg 227/101,2,C,292,0,0,0,0,0,2,1959,To renovate,0,1,0,0,0,Semi equipped,Gas,10665527,3800,179000,€179000,0,Limburg,Flanders
781,285000,Tiensesteenweg 227/101,3,F,665,0,0,0,558,0,4,1973,Good,0,1,0,0,1,Installed,Fuel oil,10553098,3600,285000,€285000,0,Limburg,Flanders
782,279000,Sint-Jansvliet 5,2,B,158,0,1,6,0,0,2,2008,Good,0,1,0,1,1,Installed,Gas,10665525,2610,279000,€279000,1,Antwerpen,Flanders
783,239000,Antwerpsesteenweg 211,2,B,151,0,1,14,0,26,0,1980,Good,0,1,0,0,1,Installed,0,10665522,9000,239000,€239000,1,Oost-Vlaanderen,Flanders
784,239000,Antwerpsesteenweg 211,2,B,151,0,1,14,0,26,0,1980,Good,0,1,0,0,1,Installed,0,10665521,9040,239000,€239000,1,Oost-Vlaanderen,Flanders
785,339000,Antwerpsesteenweg 211,3,C,272,0,1,65,0,26,0,0,As new,0,0,1,1,1,Installed,Gas,10665519,9000,339000,€339000,1,Oost-Vlaanderen,Flanders
786,289000,Wechelsebaan 64,4,F,618,0,1,35,616,31,0,1972,To renovate,0,1,0,0,1,Semi equipped,Gas,10665516,2275,289000,€289000,1,Antwerpen,Flanders
787,239000,Rue du centre 24,4,G,663,0,0,0,530,27,4,0,Good,0,1,1,1,3,Semi equipped,Fuel oil,10588935,5190,239000,€239000,0,Namur,Wallonia
788,699000,Route du Condroz 94,5,G,595,0,0,0,6250,0,4,1870,0,0,1,2,0,3,0,Electric,10665501,5300,699000,€699000,0,Namur,Wallonia
789,499000,Route du Condroz 94,5,G,595,0,0,0,2950,0,4,1870,0,0,1,2,0,3,0,Electric,10665500,5300,499000,€499000,0,Namur,Wallonia
790,159000,Route du Condroz 94,2,E,392,0,1,16,182,32,0,0,0,0,1,0,0,0,0,0,10665498,4100,159000,€159000,1,Liï¿½ge,Wallonia
791,430000,Paalstraat 70,3,C,256,0,1,42,447,32,3,1960,Good,0,1,0,0,0,Installed,Gas,10554963,2940,430000,€430000,1,Antwerpen,Flanders
792,99500,Grote Markt 35,2,D,356,0,0,0,40,0,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,10665487,9500,99500,€99500,0,Oost-Vlaanderen,Flanders
793,99500,Grote Markt 35,2,D,356,0,0,0,40,0,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,10665485,9500,99500,€99500,0,Oost-Vlaanderen,Flanders
794,240000,Grote Markt 35,3,B,138,0,0,0,58,20,2,2019,Just renovated,0,1,0,0,2,Installed,Gas,10665484,9500,240000,€240000,0,Oost-Vlaanderen,Flanders
795,165000,Grote Markt 35,4,C,230,0,0,0,50,0,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,10665483,9500,165000,€165000,0,Oost-Vlaanderen,Flanders
796,580000,Kasteelstraat 58,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,Not installed,0,10665475,2018,580000,€580000,0,Antwerpen,Flanders
797,349000,Guido Gezellelaan 44,6,C,207,0,1,0,1648,0,4,1974,Good,0,2,1,0,3,Installed,Gas,10665470,3582,349000,€349000,1,Limburg,Flanders
798,349000,Guido Gezellelaan 44,6,C,207,0,1,0,1648,0,4,1974,Good,0,2,1,0,3,Installed,Gas,10665464,3582,349000,€349000,1,Limburg,Flanders
799,139000,Grote Markt 1,4,F,627,1,1,0,83,0,2,0,Good,0,0,0,0,1,Semi equipped,Gas,10665462,8370,139000,€139000,1,West-Vlaanderen,Flanders
800,895000,Wolvenbosdreef 6,3,F,532,0,1,0,5610,0,0,0,Good,0,0,1,0,2,Hyper equipped,Gas,10577036,2980,895000,€895000,1,Antwerpen,Flanders
801,359000,Vismarkt 10 c,3,C,256,0,0,0,43,0,3,1930,0,0,1,1,0,1,0,Gas,10665461,3000,359000,€359000,0,Vlaams-Brabant,Flanders
802,239000,Rue Charles Dupret 13,2,F,475,0,0,0,875,0,4,0,0,0,1,0,0,0,Semi equipped,Fuel oil,10665460,6240,239000,€239000,0,Hainaut,Wallonia
803,849000,Vismarkt 10 c,6,B,137,0,1,22,100,32,2,0,Just renovated,0,2,0,0,3,0,Gas,10665458,3000,849000,€849000,1,Vlaams-Brabant,Flanders
804,239000,Museumstraat 50,1,C,258,0,0,0,0,28,0,0,0,0,1,0,0,1,Installed,Gas,10665455,2000,239000,€239000,0,Antwerpen,Flanders
805,485000,Museumstraat 50,1,B,147,0,1,30,0,0,2,2022,0,0,1,0,0,1,Installed,0,10665454,2000,485000,€485000,1,Antwerpen,Flanders
806,890000,Route de Herbesthal 89,5,C,192,0,1,100,3433,0,4,1989,Good,0,2,0,0,4,Hyper equipped,Fuel oil,10665453,4700,890000,€890000,1,Liï¿½ge,Wallonia
807,495000,Korenmarkt 8,3,E,463,0,0,0,0,0,2,0,0,0,1,0,0,0,0,Gas,10665452,2890,495000,€495000,0,Antwerpen,Flanders
808,550000,"Roterijstraat, 202",4,C,228,0,1,0,801,0,4,2005,Good,0,1,0,0,0,Installed,Gas,10665450,8710,550000,€550000,1,West-Vlaanderen,Flanders
809,210000,Durmelaan 24,3,C,255,0,0,0,103,0,2,1965,Good,0,0,0,0,2,0,Gas,10665439,9160,210000,€210000,0,Oost-Vlaanderen,Flanders
810,23000,Dorp 35,3,B,174,0,0,0,0,0,2,1966,Good,0,1,0,0,2,0,Gas,10665438,2800,23000,€23.000,0,Antwerpen,Flanders
811,99000,Vierkeerstraat 2 bus 2,3,E,434,0,0,0,55,12,2,0,To renovate,0,1,0,0,1,0,Gas,10665437,8930,99000,€99000,0,West-Vlaanderen,Flanders
812,220000,Vierkeerstraat 2 bus 2,4,B,181,0,0,0,123,16,2,1918,Good,0,1,0,0,2,0,Gas,10665436,8930,220000,€220000,0,West-Vlaanderen,Flanders
813,549000,Posterijstraat 61,3,Not specified,Not specified,0,1,0,519,0,3,2022,Good,0,1,0,0,2,0,0,10665435,9680,549000,€549000,1,Oost-Vlaanderen,Flanders
814,220000,Brugsestraat 1,2,D,397,0,1,0,0,0,2,1965,Good,0,1,0,0,1,0,Gas,10665434,8200,220000,€220000,1,West-Vlaanderen,Flanders
815,119000,Dikkebusseweg 99,2,C,217,0,0,0,0,0,4,0,To renovate,0,2,0,0,2,0,0,10665431,8900,119000,€119000,0,West-Vlaanderen,Flanders
816,495000,"Nieuwpoortsesteenweg, 74",4,D,336,0,0,0,0,0,2,0,0,0,1,0,0,3,0,Gas,10665428,8400,495000,€495000,0,West-Vlaanderen,Flanders
817,259000,Basiliekstraat 136,3,D,371,0,1,0,80,26,4,0,To be done up,0,1,0,1,0,0,0,10665426,1500,259000,€259000,1,Vlaams-Brabant,Flanders
818,199000,Parklaan 187,2,D,388,0,1,20,0,20,0,0,Good,0,0,0,0,1,Installed,Gas,10665419,9400,199000,€199000,1,Oost-Vlaanderen,Flanders
819,795000,"Oppemlaan, 32",0,Not specified,Not specified,0,1,14,176,0,2,1989,Good,0,0,0,0,0,0,Gas,10665409,1950,795000,€795000,1,Vlaams-Brabant,Flanders
820,305000,Dorpshart 10,3,B,146,0,1,12,0,30,0,2014,Good,0,1,0,0,2,Hyper equipped,Gas,10665406,2830,305000,€305000,1,Antwerpen,Flanders
821,315000,Stormestraat 100,3,C,247,0,1,0,292,27,2,0,Good,0,0,0,0,2,Installed,Gas,10665403,8790,315000,€315000,1,West-Vlaanderen,Flanders
822,250000,Chaussee de Charleroi 59 B,2,F,491,0,0,0,427,0,3,1961,To renovate,0,0,1,0,1,Not installed,0,10665402,5030,250000,€250000,0,Namur,Wallonia
823,1950000,Chaussée de Waterloo 1382,6,G,744,0,1,0,1100,0,4,1951,To renovate,0,5,0,0,0,Not installed,Gas,10665398,1180,1950000,€1950000,1,Brussels Hoofdstedelijk Gewest,Brussels
824,245000,Kouter 98,2,B,129,0,1,15,0,0,4,1969,Good,0,1,0,0,1,Installed,Gas,10665395,9050,245000,€245000,1,Oost-Vlaanderen,Flanders
825,275000,Grote Markt 13,3,E,403,0,1,0,524,0,3,1970,To be done up,0,1,0,0,1,Installed,Fuel oil,10665394,8800,275000,€275000,1,West-Vlaanderen,Flanders
826,159000,Leopoldlaan 1,1,D,311,0,0,0,0,0,2,1977,Good,0,1,0,0,0,Installed,Electric,10665390,8434,159000,€159000,0,West-Vlaanderen,Flanders
827,235000,Gentse Baan 45A,2,E,419,0,0,0,4197,0,4,2007,Good,0,2,0,1,0,0,Gas,10665378,9190,235000,€235000,0,Oost-Vlaanderen,Flanders
828,249000,Chaussée de Tongres 325,3,E,396,0,0,0,220,0,2,0,0,0,0,0,0,0,0,0,10665364,4000,249000,€249000,0,Liï¿½ge,Wallonia
829,249000,Leuvensestraat 70,3,D,323,0,1,40,481,28,3,1993,To be done up,0,1,0,1,0,Installed,0,10623647,3890,249000,€249000,1,Limburg,Flanders
830,299000,Rue de Wand 25,2,D,210,0,0,0,0,29,2,1960,0,0,1,2,0,2,Installed,Gas,10665345,1020,299000,€299000,0,Brussels Hoofdstedelijk Gewest,Brussels
831,250000,Rue Basse 21-23 Bte15 b1,3,E,268,0,1,13,0,27,2,0,To be done up,0,1,0,0,2,Not installed,Gas,10665343,1190,250000,€250000,1,Brussels Hoofdstedelijk Gewest,Brussels
832,140000,Rue Basse 21-23 Bte15 b1,3,Not specified,Not specified,0,1,0,343,31,3,2022,As new,0,1,0,0,2,0,0,10665342,7600,140000,€140000,1,Hainaut,Wallonia
833,155000,Rue Basse 21-23 Bte15 b1,1,G,888,0,0,0,0,16,3,0,To renovate,0,1,0,0,1,0,Gas,10665341,1030,155000,€155000,0,Brussels Hoofdstedelijk Gewest,Brussels
834,350000,Rue Basse 21-23 Bte15 b1,2,D,195,0,1,24,0,27,3,0,Good,0,1,1,0,1,Hyper equipped,0,10665340,1000,350000,€350000,1,Brussels Hoofdstedelijk Gewest,Brussels
835,340000,Rue Basse 21-23 Bte15 b1,2,E,257,0,1,0,0,0,2,0,As new,0,1,0,0,1,USA hyper equipped,Electric,10665339,1000,340000,€340000,1,Brussels Hoofdstedelijk Gewest,Brussels
836,420000,Rue Basse 21-23 Bte15 b1,2,D,198,0,1,23,0,28,2,0,As new,0,1,0,0,1,Hyper equipped,0,10665337,1050,420000,€420000,1,Brussels Hoofdstedelijk Gewest,Brussels
837,399000,Rue Basse 21-23 Bte15 b1,3,E,231,0,1,46,0,50,3,0,As new,0,2,1,0,2,Hyper equipped,Gas,10665336,1180,399000,€399000,1,Brussels Hoofdstedelijk Gewest,Brussels
838,299000,Rue Basse 21-23 Bte15 b1,3,D,176,0,1,13,0,26,2,0,Good,0,1,0,0,1,Not installed,Gas,10665335,1180,299000,€299000,1,Brussels Hoofdstedelijk Gewest,Brussels
839,498000,Rue Basse 21-23 Bte15 b1,3,D,187,0,1,15,0,22,4,0,As new,0,1,0,1,2,USA installed,Gas,10665334,1170,498000,€498000,1,Brussels Hoofdstedelijk Gewest,Brussels
840,698000,Rue Basse 21-23 Bte15 b1,3,G,435,0,1,0,600,34,4,0,As new,0,1,0,1,2,USA hyper equipped,Gas,10665332,1020,698000,€698000,1,Brussels Hoofdstedelijk Gewest,Brussels
841,448000,Rue Basse 21-23 Bte15 b1,3,E,231,0,1,46,0,50,3,0,As new,0,2,1,0,2,Hyper equipped,Gas,10665331,1180,448000,€448000,1,Brussels Hoofdstedelijk Gewest,Brussels
842,698000,Rue Basse 21-23 Bte15 b1,4,D,174,0,1,10,0,52,2,0,Good,0,3,1,0,3,Semi equipped,Gas,10665330,1180,698000,€698000,1,Brussels Hoofdstedelijk Gewest,Brussels
843,359000,Avenue de L'amarante 39,3,D,156,0,1,10,0,0,2,1950,As new,0,2,1,0,2,USA installed,0,10665329,1020,359000,€359000,1,Brussels Hoofdstedelijk Gewest,Brussels
844,200000,Avenue de L'amarante 39,2,G,803,0,1,2,0,21,2,1959,To renovate,0,1,0,0,1,Semi equipped,Fuel oil,10665328,1020,200000,€200000,1,Brussels Hoofdstedelijk Gewest,Brussels
845,265000,"Chaussée de Jodoigne, 29",3,G,583,0,1,0,806,30,3,0,To renovate,0,1,0,0,1,Installed,Fuel oil,10665327,1390,265000,€265000,1,Brabant wallon,Wallonia
846,472000,Noordstraat 10,4,B,136,0,0,0,859,0,4,1988,Good,0,2,0,0,2,Installed,Gas,10665320,8630,472000,€472000,0,West-Vlaanderen,Flanders
847,325000,Vlamingstraat 62,3,C,207,0,1,0,0,0,3,1978,As new,0,1,0,0,1,Installed,Gas,10665319,8200,325000,€325000,1,West-Vlaanderen,Flanders
848,415000,Vlamingstraat 62,2,Not specified,Not specified,0,0,0,158,0,4,0,Good,0,1,0,0,1,Installed,Gas,10665318,8000,415000,€415000,0,West-Vlaanderen,Flanders
849,2500000,Vlamingstraat 62,4,B,175,0,1,0,113332,0,4,1899,Good,0,2,0,0,0,Installed,0,10665317,8200,2500000,€2500000,1,West-Vlaanderen,Flanders
850,352000,Vlamingstraat 62,4,E,404,0,1,0,614,0,4,1974,To be done up,0,1,0,0,1,Installed,Gas,10665316,8210,352000,€352000,1,West-Vlaanderen,Flanders
851,259000,"Boulevard Louis Mettewie 262, Bte 18",2,G,454,0,1,17,0,27,2,0,0,0,1,0,0,2,Installed,Gas,10665314,1080,259000,€259000,1,Brussels Hoofdstedelijk Gewest,Brussels
852,299000,"Avenue Albert 1er, 46",3,C,171,0,1,72,0,50,4,0,As new,0,0,3,1,2,0,Gas,10665306,5170,299000,€299000,1,Namur,Wallonia
853,585000,"Avenue de la Chasse, 164",0,Not specified,Not specified,0,0,0,75,0,6,0,To be done up,0,0,0,0,0,0,0,10665300,1030,585000,€585000,0,Brussels Hoofdstedelijk Gewest,Brussels
854,665000,Tervuursevest 356,4,E,476,0,1,0,580,0,4,1955,Good,0,2,0,0,0,0,Gas,10665299,3070,665000,€665000,1,Vlaams-Brabant,Flanders
855,425000,Avenue de l'Hopital Français 15,2,B,95,0,1,95,0,53,3,2012,0,0,1,0,0,0,0,0,10655697,1082,425000,€425000,1,Brussels Hoofdstedelijk Gewest,Brussels
856,425000,Avenue de l'Hopital Français 15,2,B,95,0,1,95,0,53,3,2012,As new,0,1,0,0,0,USA hyper equipped,Gas,10655696,1082,425000,€425000,1,Brussels Hoofdstedelijk Gewest,Brussels
857,190000,Grote Markt 10,1,B,171,0,1,0,0,0,3,2004,Good,0,1,0,0,1,Semi equipped,Gas,10665291,2200,190000,€190000,1,Antwerpen,Flanders
858,425000,Statiestraat 47,4,B,151,0,1,20,544,64,0,0,As new,0,0,0,0,2,Hyper equipped,Gas,10665284,3920,425000,€425000,1,Limburg,Flanders
859,365000,Izegemstraat 355,4,Not specified,Not specified,0,1,0,750,0,4,0,As new,0,0,0,0,0,0,0,10665279,7730,365000,€365000,1,Hainaut,Wallonia
860,365000,Izegemstraat 355,4,Not specified,Not specified,0,1,0,750,0,4,0,As new,0,0,0,0,0,0,0,10665278,7730,365000,€365000,1,Hainaut,Wallonia
861,85000,Chaussée de Bruxelles 23 (sur N5),1,D,289,0,0,0,0,16,0,1930,Good,0,0,1,0,1,Semi equipped,Gas,10665277,5000,85000,€85000,0,Namur,Wallonia
862,529000,Leopold 2 laan 83a,6,Not specified,Not specified,0,0,0,906,0,2,0,0,0,2,0,0,4,Installed,0,10665275,8810,529000,€529000,0,West-Vlaanderen,Flanders
863,320000,"rue De Huy, 273",3,B,152,0,1,40,0,25,0,2007,As new,0,1,0,0,3,Installed,Gas,10665274,4300,320000,€320000.,1,Liï¿½ge,Wallonia
864,110000,Rue des ormeaux 14,3,F,504,0,0,0,900,27,4,0,0,0,1,0,0,0,Not installed,0,10665267,6593,110000,€110000,0,Hainaut,Wallonia
865,215000,Rue de Nimy 31A/0-1,2,B,168,0,1,4,0,0,2,0,0,0,1,0,0,0,Installed,Gas,10665261,7000,215000,€215000,1,Hainaut,Wallonia
866,388500,markt 9,2,Not specified,Not specified,0,1,0,0,0,4,2021,Good,0,1,0,0,1,0,0,10665257,9690,388500,€388500,1,Oost-Vlaanderen,Flanders
867,1750000,markt 9,7,B,106,0,1,50,4711,0,4,1850,As new,0,8,0,0,1,Installed,0,10665256,9680,1750000,€1750000,1,Oost-Vlaanderen,Flanders
868,239000,Avenue François Sebrechts 26,2,C,131,0,1,13,0,47,2,1966,As new,0,1,0,0,2,Hyper equipped,Gas,10665254,1080,239000,€239000,1,Brussels Hoofdstedelijk Gewest,Brussels
869,285000,Stationstraat 31,2,B,134,0,1,6,0,0,4,2005,As new,0,1,0,0,2,Installed,Gas,10665236,8790,285000,€285000,1,West-Vlaanderen,Flanders
870,359000,Kapittelhof 22,3,D,355,0,0,0,865,0,4,1973,To be done up,0,1,0,0,0,0,Gas,10665232,3920,359000,€359000,0,Limburg,Flanders
871,739000,Vlamingstraat 62,9,B,192,1,1,0,0,0,2,1918,Good,0,3,0,0,4,Installed,Gas,10665231,8000,739000,€739000,1,West-Vlaanderen,Flanders
872,389000,Bredabaan 467a,2,F,532,0,0,0,550,0,3,1970,Good,0,1,0,0,0,0,Gas,10665230,2970,389000,€389000,0,Antwerpen,Flanders
873,265000,Lambrechtshoekenlaan 183,2,C,264,0,1,40,0,0,4,1970,Good,0,1,0,0,1,Installed,Gas,10665227,2900,265000,€265000,1,Antwerpen,Flanders
874,289900,Lambrechtshoekenlaan 183,5,F,815,0,0,0,207,0,2,1955,To renovate,0,1,0,0,0,0,0,10665226,2170,289900,€289900,0,Antwerpen,Flanders
875,560000,Verbeytstraat 1/1,5,F,669,0,1,0,1040,0,4,1935,Good,0,2,0,0,1,0,0,10665225,1853,560000,€560000,1,Vlaams-Brabant,Flanders
876,100000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665224,6940,100000,€100000,0,Luxembourg,Wallonia
877,70000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665223,6940,70000,€70000,0,Luxembourg,Wallonia
878,70000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665222,6940,70000,€70000,0,Luxembourg,Wallonia
879,75000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665221,6940,75000,€75000,0,Luxembourg,Wallonia
880,70000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665220,6940,70000,€70000,0,Luxembourg,Wallonia
881,77000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665219,6940,77000,€77000,0,Luxembourg,Wallonia
882,70000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10665218,6940,70000,€70000,0,Luxembourg,Wallonia
883,485000,Abeelstraat 26A,4,C,216,0,1,0,1070,0,4,0,Good,0,1,0,0,2,Installed,Fuel oil,10665217,9790,485000,€485000,1,Oost-Vlaanderen,Flanders
884,270000,Chaussee de Charleroi 59 B,3,B,140,0,0,0,0,50,3,2022,0,0,1,0,0,1,Semi equipped,Gas,10665207,5030,270000,€270000,0,Namur,Wallonia
885,1470000,Chaussee de Charleroi 59 B,9,B,96,0,1,42,983,96,3,2022,0,0,2,1,0,5,Semi equipped,Gas,10665206,5030,1470000,€1470000,1,Namur,Wallonia
886,590000,Impasse Saint-Paul 16,4,C,202,0,1,40,40,60,2,0,As new,0,2,0,0,3,Hyper equipped,Gas,10665205,7850,590000,€590000,1,Hainaut,Wallonia
887,695000,Avenue Reine Astrid 92A,3,E,227,0,1,15,181,60,2,1964,As new,0,2,2,1,3,USA hyper equipped,0,10665194,1200,695000,€695000,1,Brussels Hoofdstedelijk Gewest,Brussels
888,195000,Molenstraat 22A,4,F,521,0,0,0,60,12,2,1899,Good,0,1,0,0,0,0,Gas,10665193,9300,195000,€195000,0,Oost-Vlaanderen,Flanders
889,156000,Rue Sylvain Guyaux 85,4,Not specified,Not specified,0,0,0,0,0,3,0,To renovate,0,0,1,0,2,Not installed,0,10640333,6180,156000,€156000,0,Hainaut,Wallonia
890,389000,Markt 20,4,D,357,0,1,0,1332,0,4,1960,Just renovated,0,1,0,0,2,0,Gas,10665189,2260,389000,€389000,1,Antwerpen,Flanders
891,225000,Markt 20,3,E,492,0,1,0,440,0,3,0,To be done up,0,1,0,0,1,0,Pellet,10665188,2491,225000,€225000,1,Antwerpen,Flanders
892,581000,Lierselei 13/1,6,B,197,0,0,0,0,0,2,0,Good,0,3,0,0,0,0,0,10665185,2310,581000,€581000,0,Antwerpen,Flanders
893,400000,Graanmarkt 10,3,E,428,0,1,0,1020,40,4,0,To be done up,0,1,0,0,1,USA installed,Fuel oil,10665180,1790,400000,€400000,1,Vlaams-Brabant,Flanders
894,240000,Rue De Mons 46,3,F,478,0,1,20,375,25,3,1974,Good,0,1,0,1,1,Semi equipped,Gas,10665176,1460,240000,€240000,1,Brabant wallon,Wallonia
895,270000,Rue de Virginal 83,4,Not specified,Not specified,0,1,20,500,40,2,0,0,0,1,1,0,0,Installed,Gas,10665169,7140,270000,€270000,1,Hainaut,Wallonia
896,220000,Rue de Virginal 83,4,Not specified,Not specified,0,1,20,500,40,2,0,0,0,1,1,0,0,Installed,Gas,10665168,7140,220000,€220000,1,Hainaut,Wallonia
897,549000,Antwerpsesteenweg 359,3,C,255,0,1,0,700,0,4,1999,Good,0,1,1,0,2,USA hyper equipped,Gas,10665167,2288,549000,€549000,1,Antwerpen,Flanders
898,238000,Keiberg 16,2,F,1090,0,1,16,210,0,3,1930,0,0,1,1,0,1,Installed,Gas,10665164,9308,238000,€238000,1,Oost-Vlaanderen,Flanders
