,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Terrace2,Provincie,Gemeenschap
7668,€1449000,Noordzandstraat 16,4,Not specified,Not specified,0,0,0,34645,0,0,2006,As new,0,1,0,0,0,0,0,10646511,8690,1449000,0,West-Vlaanderen,Flanders
7669,€235000,Hoogstraat 5 B2,3,D,400,0,1,50,388,0,2,1992,To renovate,0,0,0,0,0,0,Gas,10646510,8560,235000,1,West-Vlaanderen,Flanders
7670,€445000,Avenue Baron Albert d'Huart 130,3,E,252,0,1,4,0,43,0,1961,Good,0,1,1,0,2,Hyper equipped,Gas,10646482,1160,445000,1,Brussels Hoofdstedelijk Gewest,Brussels
7671,€479000,Kortrijksestraat 68,6,E,497,0,1,0,960,0,0,0,Good,0,0,0,0,1,Installed,Gas,10646462,8020,479000,1,West-Vlaanderen,Flanders
7672,€437125,Avenue Alphonse Allard 288,2,Not specified,Not specified,0,1,39,0,0,4,2022,Good,0,1,0,0,0,0,0,1420,27,437125,1,,
7673,€195000,Bredabaan 1026/6,2,C,267,0,1,7,0,29,0,0,0,0,1,0,0,1,0,0,10646455,2100,195000,1,Antwerpen,Flanders
7674,€540000,Steenweg op Aalst 96,5,Not specified,Not specified,0,1,0,775,82,0,0,As new,0,0,0,0,4,Hyper equipped,Gas,10646445,9500,540000,1,Oost-Vlaanderen,Flanders
7675,€540000,Steenweg op Aalst 96,5,Not specified,Not specified,0,1,0,775,82,0,0,As new,0,0,0,0,4,Hyper equipped,Gas,10646444,9506,540000,1,Oost-Vlaanderen,Flanders
7676,€225000,Bruisbeke 72,1,B,120,0,1,0,0,0,2,2020,As new,0,1,1,0,1,Hyper equipped,Gas,10646440,9550,225000,1,Oost-Vlaanderen,Flanders
7677,€585000,Rue François Libert 39,3,E,353,0,1,15,485,33,4,1953,As new,0,1,0,0,2,0,Fuel oil,10646439,1410,585000,1,Brabant wallon,Wallonia
7678,€165000,Rue de Herve 70,3,F,459,0,1,12,100,20,2,0,To renovate,0,1,2,0,3,Installed,Gas,10646436,4040,165000,1,Liï¿½ge,Wallonia
7679,€142000,Chaussée de Charleroi 186,2,D,340,0,1,0,490,30,3,0,To renovate,0,1,0,0,1,Semi equipped,Gas,10646435,6110,142000,1,Hainaut,Wallonia
7680,€375000,Rue du Bosquet 29,3,D,330,0,1,0,790,14,4,0,0,0,1,0,0,1,Installed,Gas,10646425,1390,375000,1,Brabant wallon,Wallonia
7681,€259000,Rue de Herve 70,5,G,671,0,1,15,520,16,4,0,To renovate,0,1,1,1,1,Not installed,0,10646414,4877,259000,1,Liï¿½ge,Wallonia
7682,€220000,Bruisbeke 72,1,A,92,0,0,0,0,0,2,2020,As new,0,1,1,0,1,Hyper equipped,0,10646412,9550,220000,0,Oost-Vlaanderen,Flanders
7683,€380.000.Info/bezoek:,Montagne aux Herbes Potagères 11,3,C,224,0,1,0,0,32,4,1981,Good,0,1,0,0,0,0,Gas,10646410,1730,380000,1,Vlaams-Brabant,Flanders
7684,€245000,Av. Houba de Strooper 618,3,Not specified,Not specified,0,1,15,0,27,1,1976,0,0,1,0,0,1,Installed,Gas,10646408,1090,245000,1,Brussels Hoofdstedelijk Gewest,Brussels
7685,€269000,Hulstedorp 18,3,D,368,0,1,0,418,0,0,0,Good,0,0,0,0,1,Installed,Gas,10646403,8530,269000,1,West-Vlaanderen,Flanders
7686,€285000,Grand’Route 548,2,G,650,0,1,50,401,25,3,0,Good,0,1,0,0,2,Installed,Fuel oil,82,3,285000,1,,
7687,€370000,1 Avenue Henri Bourgys,2,G,367,0,1,10,0,0,2,0,To renovate,0,2,2,0,3,Semi equipped,Gas,10646394,1080,370000,1,Brussels Hoofdstedelijk Gewest,Brussels
7688,€710000,Koning Albertlaan 18,4,F,1015,0,1,0,3134,0,4,1955,To renovate,0,0,0,0,0,0,Gas,10646391,9300,710000,1,Oost-Vlaanderen,Flanders
7689,€140000,Rue de Liège 2,2,G,551,0,1,0,220,13,2,0,To renovate,0,1,1,0,2,0,0,6010,20,140000,1,,
7690,€280000,"Oppemlaan, 32",2,D,323,0,1,0,70,16,2,0,To renovate,0,1,0,0,1,0,0,10646389,1970,280000,1,Vlaams-Brabant,Flanders
7691,€315000,"Chaussée de Namur , 54 Bt 4",5,D,257,0,0,0,0,21,4,0,Good,0,1,0,1,1,Installed,Fuel oil,8,3,315000,0,,
7692,€1585000,"Rue des Saules, 31",5,B,162,0,1,0,4107,0,4,1989,0,0,2,0,1,3,Installed,Fuel oil,10646371,1380,1585000,1,Brabant wallon,Wallonia
7693,€385000,Avenue Baron Albert d'Huart 130,1,B,94,0,1,17,0,31,2,2017,As new,0,1,1,0,1,Hyper equipped,Gas,10646368,1050,385000,1,Brussels Hoofdstedelijk Gewest,Brussels
7694,€295000,Rue de Laeken 91,1,C,96,0,0,0,0,33,3,2019,0,0,0,1,0,1,0,Gas,10646366,1000,295000,0,Brussels Hoofdstedelijk Gewest,Brussels
7695,€295000,Rue de Laeken 91,1,C,96,0,0,0,0,33,3,2019,0,0,0,1,0,1,0,Gas,10646364,1000,295000,0,Brussels Hoofdstedelijk Gewest,Brussels
7696,€319000,Rue de Laeken 91,2,C,275,0,1,0,140,33,0,1920,Good,0,1,0,0,0,Not installed,Gas,10646363,1800,319000,1,Vlaams-Brabant,Flanders
7697,€319000,Rue de Laeken 91,2,C,120,0,0,0,0,0,2,2012,Good,0,1,1,0,1,Installed,Gas,10646360,1000,319000,0,Brussels Hoofdstedelijk Gewest,Brussels
7698,€520000,Geldenaaksebaan 176 C,3,B,191,0,0,0,287,0,3,1991,Good,0,1,0,0,2,Installed,Gas,3010,20,520000,0,,
7699,€195000,Otegemstraat 45,4,F,882,0,0,0,510,0,2,1932,0,0,1,0,0,0,0,Fuel oil,10646357,8582,195000,0,West-Vlaanderen,Flanders
7700,€765000,Brusselsesteenweg 415,5,C,232,0,1,0,602,65,4,1976,Just renovated,0,2,0,1,3,USA hyper equipped,Gas,10646355,3090,765000,1,Vlaams-Brabant,Flanders
7701,€259000,Hulstedorp 18,3,E,482,0,1,0,250,0,0,0,Good,0,0,0,0,1,Installed,Gas,10646352,8800,259000,1,West-Vlaanderen,Flanders
7702,€249500,Oostkade 2A,4,Not specified,Not specified,0,1,0,230,0,2,1935,Good,0,1,0,0,0,0,Gas,10646350,9060,249500,1,Oost-Vlaanderen,Flanders
7703,€175000,De Limburgstirumlaan 21,1,D,169,0,1,13,0,0,2,1976,Good,0,1,0,0,0,0,Gas,10646338,1020,175000,1,Brussels Hoofdstedelijk Gewest,Brussels
7704,€350000,Kerkhofstraat 76,4,E,479,0,0,0,143,33,2,1965,Good,0,1,0,0,0,0,Gas,10646337,1853,350000,0,Vlaams-Brabant,Flanders
7705,€465000,Generaal Lemanlaan 202,3,B,146,0,1,30,324,33,3,2023,As new,0,2,0,1,3,Hyper equipped,Gas,10646336,8310,465000,1,West-Vlaanderen,Flanders
7706,€390000,Leopoldlaan 85,3,Not specified,Not specified,0,0,0,337,30,3,0,As new,0,0,0,0,2,Hyper equipped,Electric,10646331,8430,390000,0,West-Vlaanderen,Flanders
7707,€380000,Leopoldlaan 85,3,Not specified,Not specified,0,0,0,332,29,3,0,As new,0,0,0,0,2,Hyper equipped,Electric,10646330,8430,380000,0,West-Vlaanderen,Flanders
7708,€1700000,Avenue Louise 251,0,B,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10646320,1060,1700000,0,Brussels Hoofdstedelijk Gewest,Brussels
7709,€945000,Diestsesteenweg 427 C,4,A,90,0,1,0,112,26,2,1918,Good,0,2,0,0,3,0,Gas,10646319,3000,945000,1,Vlaams-Brabant,Flanders
7710,€329900,Rue du Commerce 25,4,D,309,0,0,0,2520,0,4,1984,Good,0,1,0,0,2,Installed,Fuel oil,10646313,6890,329900,0,Luxembourg,Wallonia
7711,€595000,Patotterijstraat 29,3,C,204,0,0,0,1414,0,4,1993,Good,0,1,0,0,2,0,Gas,10646309,9111,595000,0,Oost-Vlaanderen,Flanders
7712,€165000,Oudestraat 1 bus7,3,F,827,0,0,0,298,0,4,0,0,0,0,0,0,0,0,Fuel oil,10244625,3450,165000,0,Vlaams-Brabant,Flanders
7713,€4.000).,Stationstraat 32,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10646296,9550,4000,0,Oost-Vlaanderen,Flanders
7714,€278000,Avenue Paul pastur 380,4,E,391,0,1,35,720,32,4,0,0,0,1,0,0,2,Installed,Fuel oil,10646286,6031,278000,1,Hainaut,Wallonia
7715,€288000,Avenue Paul pastur 380,4,G,616,0,1,25,1841,26,4,1962,0,0,1,0,0,1,Semi equipped,Fuel oil,10646284,6280,288000,1,Hainaut,Wallonia
7716,€285000,Rue du Vieux-Mayeur 51,3,E,412,0,0,0,687,26,0,0,Good,0,0,0,0,1,Hyper equipped,Fuel oil,2,3,285000,0,,
7717,€199000,Avenue d'Hyon 1,3,D,303,0,0,0,50,0,2,0,0,0,3,0,0,3,Installed,0,10646271,7000,199000,0,Hainaut,Wallonia
7718,€395000,Avenue d'Hyon 1,9,C,214,0,0,0,130,0,2,0,0,0,9,0,0,9,Installed,Fuel oil,10646270,7000,395000,0,Hainaut,Wallonia
7719,€199000,Houtmarkt 9,2,D,379,0,0,0,70,0,3,1918,To be done up,0,1,0,0,0,0,Electric,10644207,8630,199000,0,West-Vlaanderen,Flanders
7720,€249000,Oude Zak 14,2,B,151,0,1,0,0,0,0,2002,As new,0,1,0,0,2,0,Gas,10646269,8460,249000,1,West-Vlaanderen,Flanders
7721,€575000,Hoogstraat 2 bus 1,5,B,141,0,1,0,781,0,0,0,As new,0,0,0,0,2,Installed,0,10646267,3360,575000,1,Vlaams-Brabant,Flanders
7722,€775000,Stationstraat 32,5,D,319,0,1,0,5530,37,4,1990,Good,0,2,0,0,3,Hyper equipped,Fuel oil,10646261,1760,775000,1,Vlaams-Brabant,Flanders
7723,€219000,Avenue du Condroz 1/0,3,D,283,0,0,0,2215,13,4,1850,Good,0,1,0,1,0,0,Gas,10547878,4520,219000,0,Liï¿½ge,Wallonia
7724,€179500,"Avenue Hanlet, 2",0,C,175,0,1,12,0,0,2,0,As new,0,0,0,0,0,Not installed,0,10646260,4821,179500,1,Liï¿½ge,Wallonia
7725,€229000,Boelare 67,2,D,335,0,0,0,71,0,3,1935,Good,0,1,0,0,0,0,Gas,10646259,9900,229000,0,Oost-Vlaanderen,Flanders
7726,€469000,Oude Zak 14,3,B,107,0,1,0,252,0,2,0,As new,0,2,0,0,3,Hyper equipped,Gas,10646257,8310,469000,1,West-Vlaanderen,Flanders
7727,€529000,"Rue Pierre Timmermans, 23",3,F,567,0,0,0,770,55,3,0,0,0,2,0,0,2,Installed,Gas,10559681,1500,529000,0,Vlaams-Brabant,Flanders
7728,€169000,Oude Zak 14,4,F,1090,0,1,0,560,0,4,0,To renovate,0,0,0,0,0,0,0,10646252,8510,169000,1,West-Vlaanderen,Flanders
7729,€440000,Route de Marche 143,3,D,335,0,0,0,1200,0,4,1993,0,0,1,0,0,0,0,Electric,10646249,6717,440000,0,Luxembourg,Wallonia
7730,€180000,Lambrechtshoekenlaan 169,2,D,361,0,1,3,0,36,3,1970,Good,0,1,0,0,0,0,Fuel oil,28,20,180000,1,,
7731,€190000,RUE ERNEST MARTEL 24,4,D,320,0,1,30,550,23,3,0,0,0,1,1,1,2,0,Gas,10646233,7190,190000,1,Hainaut,Wallonia
7732,€259000,Eugeen Woutersstraat 22/A,4,F,816,0,0,0,714,40,4,1960,To restore,0,1,0,0,0,0,0,10646222,2220,259000,0,Antwerpen,Flanders
7733,€475000,Jan Hammeneikerstraat 125,4,C,258,0,1,0,270,25,2,1971,0,0,2,0,0,2,0,Fuel oil,9255,20,475000,1,,
7734,€475000,Jan Hammeneikerstraat 125,4,C,258,0,1,0,270,25,2,1971,0,0,2,0,0,2,0,Fuel oil,9255,20,475000,1,,
7735,€169000,Rue Léon Théodor 71,1,E,415,0,0,0,0,20,2,1974,To renovate,0,1,1,0,1,Installed,Gas,10646220,1600,169000,0,Vlaams-Brabant,Flanders
7736,€158900,Rue Léon Théodor 71,2,E,415,0,1,3,0,14,2,1974,To renovate,0,1,1,0,1,Installed,Gas,10646219,1600,158900,1,Vlaams-Brabant,Flanders
7737,€192500,Rue Léon Théodor 71,3,E,415,0,1,2,0,0,2,1974,To renovate,0,2,2,0,2,Installed,Gas,10646218,1600,192500,1,Vlaams-Brabant,Flanders
7738,€169000,Rue Léon Théodor 71,1,E,415,0,0,0,0,20,2,1974,To renovate,0,1,1,0,1,Installed,Gas,10646217,1620,169000,0,Vlaams-Brabant,Flanders
7739,€158900,Rue Léon Théodor 71,2,E,415,0,1,3,0,14,2,1974,To renovate,0,1,1,0,1,Installed,Gas,10646216,1620,158900,1,Vlaams-Brabant,Flanders
7740,€192500,Rue Léon Théodor 71,3,E,415,0,1,2,0,0,2,1974,To renovate,0,2,2,0,2,Installed,Gas,10646215,1620,192500,1,Vlaams-Brabant,Flanders
7741,€180000§,Chaussée de l'Ourthe 65,2,C,243,0,1,20,504,36,3,1900,To be done up,0,1,0,0,2,Semi equipped,Fuel oil,10529382,6690,180000,1,Luxembourg,Wallonia
7742,€359000,Boomstraat 93,3,D,388,0,1,80,200,22,3,1971,Good,0,1,0,0,1,Installed,Gas,10646214,9140,359000,1,Oost-Vlaanderen,Flanders
7743,€328000,Fruithoflaan 56,2,A,27,0,1,50,0,0,2,2022,As new,0,1,0,0,0,USA hyper equipped,0,10646213,2600,328000,1,Antwerpen,Flanders
7744,€1300000,Meire 50,5,Not specified,Not specified,0,1,34,1196,0,4,1979,As new,0,1,1,1,4,Installed,0,10646211,9620,1300000,1,Oost-Vlaanderen,Flanders
7745,€185000,Meire 50,2,F,632,0,1,0,140,0,3,0,Good,0,1,0,0,1,Installed,Pellet,10610582,9690,185000,1,Oost-Vlaanderen,Flanders
7746,€308000,Graatakker 91,4,D,359,0,1,0,210,0,2,1954,Good,0,1,0,1,0,0,Gas,10646210,2200,308000,1,Antwerpen,Flanders
7747,€399000,"Hundelgemsesteenweg, 306",3,D,309,0,1,0,278,45,2,2000,Good,0,1,0,0,2,USA hyper equipped,Electric,10646209,9090,399000,1,Oost-Vlaanderen,Flanders
7748,€399000,"Hundelgemsesteenweg, 306",3,D,309,0,1,0,278,45,2,2000,Good,0,1,0,0,2,USA hyper equipped,Electric,10646208,9090,399000,1,Oost-Vlaanderen,Flanders
7749,€595000,"Hundelgemsesteenweg, 306",8,F,590,0,1,0,2356,0,4,0,Good,0,3,2,0,0,0,0,10646204,9400,595000,1,Oost-Vlaanderen,Flanders
7750,€595000,"Hundelgemsesteenweg, 306",8,F,590,0,1,0,2356,0,4,0,Good,0,3,2,0,0,0,0,10646203,9400,595000,1,Oost-Vlaanderen,Flanders
7751,€650000,"Hundelgemsesteenweg, 306",0,Not specified,Not specified,0,0,0,0,0,0,1940,To renovate,0,0,0,1,0,0,0,10646202,9300,650000,0,Oost-Vlaanderen,Flanders
7752,€290000,Herbert Hooverplein 14,1,B,156,0,1,8,0,0,2,1968,Good,0,1,0,0,1,Installed,Gas,10646200,3000,290000,1,Vlaams-Brabant,Flanders
7753,€560000,Herbert Hooverplein 14,4,C,289,0,1,100,851,0,4,1975,Good,0,1,0,0,2,Installed,Fuel oil,3360,20,560000,1,,
7754,€299000,Rue J. Wettinck 49,4,C,182,0,0,0,450,88,2,0,Good,0,3,3,1,6,Installed,Gas,10646194,4020,299000,0,Liï¿½ge,Wallonia
7755,€209000,Rue J. Wettinck 49,4,D,286,0,0,0,115,0,3,0,Good,0,5,5,1,3,Semi equipped,Gas,10646193,4102,209000,0,Liï¿½ge,Wallonia
7756,€149000,Rue J. Wettinck 49,2,D,320,0,0,0,60,0,2,0,To be done up,0,1,0,1,2,Installed,Gas,10646191,4100,149000,0,Liï¿½ge,Wallonia
7757,€199000,Rue J. Wettinck 49,4,D,304,0,1,50,295,11,3,0,Good,0,2,2,1,2,Installed,Gas,10646190,4101,199000,1,Liï¿½ge,Wallonia
7758,€209000,Rue J. Wettinck 49,5,E,363,0,1,20,260,34,2,0,As new,0,2,1,1,2,Semi equipped,Fuel oil,10646189,4100,209000,1,Liï¿½ge,Wallonia
7759,€149000,Rue J. Wettinck 49,2,D,329,0,0,0,65,12,2,0,Good,0,2,2,1,1,0,Gas,10646187,4101,149000,0,Liï¿½ge,Wallonia
7760,€149900,Rue J. Wettinck 49,2,F,491,0,0,0,193,10,2,0,To be done up,0,0,0,1,2,Not installed,Gas,10646186,4101,149900,0,Liï¿½ge,Wallonia
7761,€229000,Rue J. Wettinck 49,2,D,329,0,1,48,235,20,2,0,Good,0,1,1,0,1,Installed,Gas,10646185,4040,229000,1,Liï¿½ge,Wallonia
7762,€249500,Rue J. Wettinck 49,4,C,254,0,1,12,145,28,2,0,As new,0,2,2,1,2,Semi equipped,Gas,10646183,4420,249500,1,Liï¿½ge,Wallonia
7763,€90000,Rue J. Wettinck 49,1,F,474,0,1,6,200,0,3,0,To be done up,0,0,0,1,1,0,0,10646182,4460,90000,1,Liï¿½ge,Wallonia
7764,€160000,Avenue Louise 433,1,D,162,0,1,8,0,22,2,1963,As new,0,1,1,0,1,Installed,Gas,10646179,1070,160000,1,Brussels Hoofdstedelijk Gewest,Brussels
7765,€180000,Rue Joseph Dufrane 12,2,F,505,0,1,26,717,26,3,0,To renovate,0,1,0,1,2,Installed,Fuel oil,3,20,180000,1,,
7766,€335000,Rue des Fories 2,5,D,264,0,0,0,192,0,3,0,To be done up,0,2,0,1,0,0,Gas,10646174,4030,335000,0,Liï¿½ge,Wallonia
7767,€265000,Rue de Tirlemont 23,3,D,286,0,1,10,690,23,3,1971,Good,0,1,0,0,2,Installed,Fuel oil,9,3,265000,1,,
7768,€290000,Rue de Tirlemont 23,3,D,265,0,1,33,1942,23,4,1960,Good,0,1,1,1,2,Installed,Fuel oil,10646172,4347,290000,1,Liï¿½ge,Wallonia
7769,€185000,"Oude zandstraat , 30",3,B,165,0,0,0,0,0,0,1875,To renovate,0,1,0,0,2,USA semi equipped,Gas,10313767,5500,185000,0,Namur,Wallonia
7770,€499000,Markt 10,4,F,509,0,1,0,1510,0,4,1950,To be done up,0,1,0,0,2,0,Fuel oil,10646169,9250,499000,1,Oost-Vlaanderen,Flanders
7771,€499000,Pas 96/A,5,Not specified,Not specified,0,1,0,528,0,4,2016,0,0,1,1,0,2,Hyper equipped,0,10646145,2440,499000,1,Antwerpen,Flanders
7772,€439000,Coupure Rechts 88,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041,20,439000,0,,
7773,€229000,"Avenue du chêne, 177",3,D,265,0,1,29,221,22,3,0,Good,0,1,0,1,2,Installed,Gas,9,3,229000,1,,
7774,€539000,Werchtersesteenweg 1,5,C,210,0,1,0,772,42,3,1965,Good,0,1,0,1,2,Hyper equipped,Fuel oil,10646118,3118,539000,1,Vlaams-Brabant,Flanders
7775,€470000,Werchtersesteenweg 1,3,Not specified,Not specified,0,1,0,0,0,2,2023,Just renovated,0,1,0,1,2,Hyper equipped,Gas,10646117,2800,470000,1,Antwerpen,Flanders
7776,€215000,Rue de la Station 20A,3,C,242,0,1,0,1801,27,4,0,Just renovated,0,2,0,1,2,Semi equipped,Gas,5377,20,215000,1,,
7777,€310000,Rue de la Station 20A,5,F,449,0,0,0,1588,29,3,1860,To renovate,0,2,0,1,2,Semi equipped,Fuel oil,6927,20,310000,0,,
7778,€325000,Chaussee de Bruxelles 100,3,B,137,0,1,0,377,35,3,0,Just renovated,0,1,0,0,2,0,0,10567495,7812,325000,1,Hainaut,Wallonia
7779,€255000,Brusselsesteenweg 38,2,C,259,0,1,0,0,0,0,2006,As new,0,2,0,0,2,Hyper equipped,Electric,10646108,9280,255000,1,Oost-Vlaanderen,Flanders
7780,€265000,Brusselsesteenweg 38,2,E,403,0,1,0,0,0,0,2006,As new,0,1,0,0,1,0,Electric,10646107,9280,265000,1,Oost-Vlaanderen,Flanders
7781,€270000,Brusselsesteenweg 38,1,E,410,0,1,0,0,0,0,2006,As new,0,1,0,0,2,Hyper equipped,Electric,10646106,9280,270000,1,Oost-Vlaanderen,Flanders
7782,€119000,Rue du Calvaire 22/A,1,E,425,0,1,0,0,24,2,0,Good,0,1,0,0,1,0,Fuel oil,6041,20,119000,1,,
7783,€569000,Bredabaan 505,3,C,287,0,1,0,655,32,4,0,Good,0,1,0,1,2,Installed,Gas,10547654,2950,569000,1,Antwerpen,Flanders
7784,€600000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10646101,3300,600000,0,Vlaams-Brabant,Flanders
7785,€22500000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10646094,1000,22500000,0,Brussels Hoofdstedelijk Gewest,Brussels
7786,€340000,Place du champ de Mars 5,1,Not specified,Not specified,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10646092,1800,340000,0,Vlaams-Brabant,Flanders
7787,€1020000,Place du champ de Mars 5,3,Not specified,Not specified,0,0,0,0,0,3,0,Good,0,0,0,0,0,0,0,10646091,1800,1020000,0,Vlaams-Brabant,Flanders
7788,€4650000,Place du champ de Mars 5,16,Not specified,Not specified,0,0,0,0,0,4,0,As new,0,0,0,0,0,0,0,10646081,2400,4650000,0,Antwerpen,Flanders
7789,€695000,Place du champ de Mars 5,0,Not specified,Not specified,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10646077,2160,695000,1,Antwerpen,Flanders
7790,€1800000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,3,0,Good,0,0,0,0,0,0,0,10646073,9620,1800000,0,Oost-Vlaanderen,Flanders
7791,€2200000,Place du champ de Mars 5,7,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3053,20,2200000,0,,
7792,€1100000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10646071,5000,1100000,0,Namur,Wallonia
7793,€1050000,Place du champ de Mars 5,7,Not specified,Not specified,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,3,1050000,0,,
7794,€1250000,Place du champ de Mars 5,10,Not specified,Not specified,0,0,0,0,0,3,0,Just renovated,0,0,0,0,0,0,0,10646068,4800,1250000,0,Liï¿½ge,Wallonia
7795,€2000000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,3,0,To renovate,0,0,0,0,0,0,0,10646066,4100,2000000,0,Liï¿½ge,Wallonia
7796,€2150000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10646064,5500,2150000,0,Namur,Wallonia
7797,€750000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6980,20,750000,0,,
7798,€670000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10646061,1070,670000,0,Brussels Hoofdstedelijk Gewest,Brussels
7799,€1100000,Place du champ de Mars 5,10,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10646060,1000,1100000,0,Brussels Hoofdstedelijk Gewest,Brussels
7800,€3600000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10646059,1000,3600000,0,Brussels Hoofdstedelijk Gewest,Brussels
7801,€370000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,0,0,0,0,0,0,10646058,7000,370000,0,Hainaut,Wallonia
7802,€915000,Place du champ de Mars 5,60,Not specified,Not specified,0,0,0,0,0,3,0,Good,0,0,0,0,0,0,0,10646056,1000,915000,0,Brussels Hoofdstedelijk Gewest,Brussels
7803,€1100000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,3,0,Good,0,0,0,0,0,0,0,10646054,4300,1100000,0,Liï¿½ge,Wallonia
7804,€1250000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,3,0,Good,0,0,0,0,0,0,0,10646053,1000,1250000,0,Brussels Hoofdstedelijk Gewest,Brussels
7805,€2200000,Place du champ de Mars 5,0,Not specified,Not specified,0,0,0,0,0,2,0,Good,0,0,0,0,0,0,0,10646052,1070,2200000,0,Brussels Hoofdstedelijk Gewest,Brussels
7806,€1495000,Place du champ de Mars 5,4,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10646051,9100,1495000,0,Oost-Vlaanderen,Flanders
7807,€5400000,Place du champ de Mars 5,21,Not specified,Not specified,0,0,0,5700,0,3,0,Good,0,0,0,0,0,0,0,10646050,4430,5400000,0,Liï¿½ge,Wallonia
7808,€540000,Place du champ de Mars 5,2,Not specified,Not specified,0,0,0,1600,0,3,0,As new,0,0,0,0,0,0,0,6041,20,540000,0,,
7809,€550000,Place du champ de Mars 5,4,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10646044,1370,550000,0,Brabant wallon,Wallonia
7810,€4200000,Place du champ de Mars 5,22,Not specified,Not specified,0,0,0,0,0,2,0,Just renovated,0,0,0,0,0,0,0,10646042,1000,4200000,0,Brussels Hoofdstedelijk Gewest,Brussels
7811,€4200000,Place du champ de Mars 5,22,Not specified,Not specified,0,0,0,632,0,2,0,Just renovated,0,0,0,0,0,0,0,10646041,1000,4200000,0,Brussels Hoofdstedelijk Gewest,Brussels
7812,€2600000,Place du champ de Mars 5,0,Not specified,Not specified,0,1,0,730,0,2,0,As new,0,0,0,0,0,0,0,10646040,3680,2600000,1,Limburg,Flanders
7813,€950000,Place du champ de Mars 5,6,Not specified,Not specified,0,0,0,1100,0,2,0,As new,0,0,0,0,0,0,0,10646036,2627,950000,0,Antwerpen,Flanders
7814,€119000,Turnhoutsebaan 324,1,C,291,0,1,0,0,0,0,0,To renovate,0,1,0,0,0,0,0,10391627,2170,119000,1,Antwerpen,Flanders
7815,€225000,Rue du Centre 5,3,B,132,0,0,0,0,40,3,0,Good,0,1,0,0,0,0,Gas,10646026,5590,225000,0,Namur,Wallonia
7816,€450000,Rue du Centre 5,4,G,645,0,0,0,5117,0,4,0,To renovate,0,0,0,1,1,Not installed,Fuel oil,10646023,6987,450000,0,Luxembourg,Wallonia
7817,€340000,Avenue du congo 7,2,C,265,1,1,10,0,0,2,1983,Good,0,1,0,0,1,Hyper equipped,Electric,10646018,1853,340000,1,Vlaams-Brabant,Flanders
7818,€2350000,Avenue Legrand 30,5,E,268,0,1,40,170,0,2,1928,As new,0,4,1,1,4,USA hyper equipped,Gas,10646016,1050,2350000,1,Brussels Hoofdstedelijk Gewest,Brussels
7819,€199000,Lange Lobroekstraat 67,2,C,254,0,1,4,0,0,2,0,Just renovated,0,1,1,0,1,Installed,Gas,10646013,2627,199000,1,Antwerpen,Flanders
7820,€550000,Lange Lobroekstraat 67,4,D,314,0,1,0,69,0,2,0,Good,0,1,0,0,1,Hyper equipped,0,10646012,2018,550000,1,Antwerpen,Flanders
7821,€420000,ch. Nivelles 121,3,A,63.5,0,1,24,519,35,3,0,0,0,2,1,0,2,Installed,0,10646011,7850,420000,1,Hainaut,Wallonia
7822,€435000,ch. Nivelles 121,0,A,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10646002,7850,435000,0,Hainaut,Wallonia
